PSKDSZS,PSNZWP,KDNRZK,COROKH,COMSCH,CODZIEN,COSTAN,COPRZP,COPTMP,COMSCK
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,24,538,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,25,548,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,26,544,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,27,551,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,28,536,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,29,534,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,30,545,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,2,31,543,,,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,1,544,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,2,539,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,3,533,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,4,543,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,5,533,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,6,523,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,7,517,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,8,507,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,9,504,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,10,508,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,11,522,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,12,516,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,13,502,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,14,519,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,15,536,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,16,531,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,17,495,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,18,515,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,19,523,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,20,533,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,21,509,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,22,492,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,23,512,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,24,528,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,25,559,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,26,537,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,27,547,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,28,532,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,29,516,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,30,534,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,3,31,530,,,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,1,526,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,2,542,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,3,545,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,4,550,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,5,561,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,6,565,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,7,568,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,8,558,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,9,554,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,10,555,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,11,550,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,12,553,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,13,540,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,14,529,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,15,530,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,16,518,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,17,531,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,18,524,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,19,520,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,20,525,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,21,520,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,22,520,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,23,515,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,24,522,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,25,516,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,26,524,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,27,526,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,28,517,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,4,29,506,,,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,1,506,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,2,510,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,3,511,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,4,513,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,5,514,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,6,508,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,7,500,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,8,499,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,9,496,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,10,491,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,11,486,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,12,488,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,13,484,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,14,471,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,15,475,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,16,486,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,17,523,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,18,516,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,19,492,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,20,481,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,21,488,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,22,489,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,23,494,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,24,501,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,25,508,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,26,504,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,27,502,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,28,503,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,29,499,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,30,503,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,5,31,507,,,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,1,509,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,2,529,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,3,540,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,4,511,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,5,503,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,6,505,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,7,497,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,8,503,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,9,512,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,10,509,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,11,499,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,12,507,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,13,509,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,14,515,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,15,521,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,16,532,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,17,536,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,18,532,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,19,527,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,20,533,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,21,530,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,22,534,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,23,512,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,24,509,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,25,511,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,26,505,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,27,503,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,28,501,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,29,500,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,6,30,499,,,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,1,502,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,2,501,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,3,498,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,4,494,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,5,494,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,6,502,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,7,503,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,8,494,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,9,490,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,10,493,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,11,497,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,12,494,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,13,491,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,14,492,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,15,490,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,16,487,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,17,487,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,18,487,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,19,486,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,20,489,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,21,493,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,22,493,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,23,491,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,24,487,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,25,486,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,26,487,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,27,486,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,28,486,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,29,487,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,30,487,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,7,31,489,,,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,1,492,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,2,495,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,3,496,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,4,496,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,5,496,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,6,496,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,7,497,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,8,498,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,9,503,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,10,503,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,11,506,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,12,509,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,13,510,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,14,512,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,15,512,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,16,513,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,17,513,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,18,512,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,19,512,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,20,511,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,21,514,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,22,523,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,23,525,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,24,524,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,25,520,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,26,518,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,27,517,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,28,515,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,29,507,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,8,30,514,,,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,1,515,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,2,518,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,3,520,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,4,519,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,5,519,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,6,516,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,7,522,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,8,522,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,9,524,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,10,525,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,11,521,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,12,517,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,13,525,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,14,513,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,15,514,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,16,516,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,17,512,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,18,511,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,19,518,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,20,520,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,21,521,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,22,521,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,23,518,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,24,521,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,25,523,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,26,519,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,27,517,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,28,527,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,29,538,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,30,526,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,9,31,522,,,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,1,526,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,2,526,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,3,525,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,4,523,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,5,526,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,6,528,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,7,527,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,8,524,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,9,519,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,10,517,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,11,528,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,12,534,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,13,532,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,14,524,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,15,520,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,16,516,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,17,520,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,18,526,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,19,529,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,20,527,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,21,528,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,22,523,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,23,518,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,24,515,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,25,522,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,26,521,,,8
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2024,10,27,521,,,8
