PSKDSZS,PSNZWP,KDNRZK,COROKH,COMSCH,CODZIEN,COSTAN,COPRZP,COPTMP,COMSCK
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,1,30,531,99999.999,99.9,11
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,1,521,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,2,521,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,3,505,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,4,503,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,5,506,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,6,498,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,7,496,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,8,497,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,9,499,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,10,501,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,11,500,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,12,497,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,13,497,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,14,493,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,15,479,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,16,490,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,17,491,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,18,491,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,19,488,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,20,482,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,21,488,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,22,493,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,23,501,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,24,518,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,25,531,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,26,518,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,27,471,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,28,479,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,29,500,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,30,497,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,2,31,502,99999.999,99.9,12
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,1,504,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,2,505,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,3,510,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,4,509,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,5,509,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,6,505,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,7,502,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,8,502,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,9,504,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,10,490,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,11,486,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,12,479,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,13,513,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,14,527,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,15,523,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,16,520,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,17,502,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,18,494,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,19,489,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,20,495,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,21,488,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,22,486,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,23,491,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,24,509,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,25,511,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,26,519,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,27,518,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,28,512,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,29,522,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,30,526,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,3,31,513,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,1,507,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,2,508,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,3,513,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,4,521,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,5,512,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,6,503,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,7,493,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,8,487,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,9,494,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,10,492,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,11,497,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,12,494,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,13,501,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,14,498,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,15,482,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,16,474,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,17,481,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,18,475,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,19,468,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,20,473,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,21,475,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,22,486,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,23,482,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,24,480,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,25,481,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,26,492,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,27,505,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,4,28,502,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,1,498,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,2,501,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,3,495,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,4,510,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,5,508,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,6,493,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,7,519,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,8,522,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,9,502,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,10,506,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,11,469,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,12,488,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,13,496,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,14,510,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,15,509,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,16,517,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,17,519,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,18,515,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,19,526,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,20,496,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,21,508,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,22,511,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,23,506,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,24,497,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,25,502,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,26,503,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,27,503,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,28,496,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,29,498,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,30,502,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,5,31,507,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,1,514,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,2,509,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,3,517,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,4,499,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,5,498,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,6,510,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,7,521,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,8,526,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,9,501,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,10,519,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,11,526,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,12,527,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,13,522,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,14,530,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,15,539,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,16,535,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,17,527,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,18,522,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,19,520,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,20,514,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,21,506,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,22,516,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,23,523,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,24,524,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,25,524,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,26,521,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,27,511,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,28,505,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,29,507,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,30,511,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,1,514,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,2,509,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,3,517,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,4,499,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,5,498,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,6,510,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,7,521,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,8,526,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,9,501,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,10,519,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,11,526,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,12,527,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,13,522,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,14,530,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,15,539,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,16,535,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,17,527,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,18,522,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,19,520,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,20,514,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,21,506,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,22,516,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,23,523,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,24,524,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,25,524,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,26,521,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,27,511,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,28,505,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,29,507,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,6,30,511,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,1,504,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,2,504,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,3,499,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,4,495,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,5,493,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,6,492,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,7,493,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,8,494,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,9,495,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,10,497,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,11,498,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,12,499,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,13,515,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,14,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,15,508,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,16,513,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,17,510,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,18,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,19,508,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,20,507,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,21,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,22,512,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,23,514,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,24,514,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,25,514,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,26,513,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,27,514,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,28,513,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,29,510,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,8,30,514,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,1,517,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,2,517,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,3,516,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,4,514,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,5,512,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,6,505,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,7,505,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,8,505,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,9,507,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,10,503,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,11,500,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,12,507,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,13,506,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,14,503,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,15,501,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,16,507,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,17,507,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,18,506,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2021,9,19,515,99999.999,99.9,7
