PSKDSZS,PSNZWP,KDNRZK,COROKH,COMSCH,CODZIEN,COSTAN,COPRZP,COPTMP,COMSCK
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,2,521,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,3,529,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,4,524,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,5,546,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,6,523,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,7,511,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,8,503,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,9,513,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,10,521,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,11,502,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,12,509,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,13,515,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,14,515,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,15,513,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,16,506,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,17,526,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,18,523,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,19,522,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,20,526,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,21,536,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,22,525,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,23,513,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,24,507,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,25,502,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,26,515,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,27,523,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,28,503,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,29,505,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,30,508,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,3,31,531,99999.999,99.9,1
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,1,535,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,2,547,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,3,535,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,4,557,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,5,524,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,6,528,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,7,519,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,8,509,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,9,493,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,10,514,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,11,529,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,12,523,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,13,524,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,14,525,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,15,517,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,16,515,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,17,517,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,18,531,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,19,541,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,20,533,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,21,548,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,22,537,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,23,517,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,24,530,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,25,555,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,26,553,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,27,529,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,4,28,522,99999.999,99.9,2
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,1,523,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,2,518,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,3,520,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,4,544,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,5,525,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,6,522,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,7,517,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,8,522,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,9,520,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,10,515,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,11,530,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,12,521,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,13,502,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,14,504,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,15,520,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,16,522,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,17,508,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,18,501,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,19,515,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,20,513,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,21,514,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,22,504,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,23,507,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,24,509,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,25,513,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,26,526,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,27,534,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,28,538,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,29,521,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,30,520,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,5,31,522,99999.999,99.9,3
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,1,531,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,2,535,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,3,523,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,4,512,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,5,509,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,6,505,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,7,507,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,8,504,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,9,501,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,10,495,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,11,491,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,12,493,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,13,497,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,14,498,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,15,497,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,16,495,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,17,494,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,18,498,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,19,500,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,20,491,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,21,482,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,22,478,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,23,480,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,24,483,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,25,488,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,26,490,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,27,492,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,28,494,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,29,497,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,6,30,500,99999.999,99.9,4
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,1,497,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,2,503,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,3,506,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,4,510,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,5,507,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,6,499,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,7,495,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,8,489,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,9,484,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,10,481,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,11,485,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,12,489,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,13,491,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,14,490,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,15,490,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,16,495,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,17,492,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,18,497,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,19,499,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,20,499,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,21,497,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,22,497,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,23,496,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,24,502,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,25,497,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,26,501,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,27,504,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,28,493,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,29,508,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,30,505,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,7,31,496,99999.999,99.9,5
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,1,517,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,2,518,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,3,502,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,4,502,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,5,500,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,6,502,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,7,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,8,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,9,512,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,10,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,11,498,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,12,494,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,13,491,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,14,494,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,15,495,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,16,494,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,17,497,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,18,498,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,19,497,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,20,495,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,21,496,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,22,494,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,23,498,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,24,504,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,25,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,26,506,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,27,513,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,28,516,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,29,516,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,8,30,513,99999.999,99.9,6
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,1,512,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,2,516,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,3,515,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,4,522,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,5,521,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,6,526,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,7,524,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,8,527,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,9,526,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,10,524,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,11,520,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,12,517,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,13,514,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,14,515,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,15,514,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,16,512,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,17,508,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,18,512,99999.999,99.9,7
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),2023,9,19,520,99999.999,99.9,7
